Gene,fold_T_NM
SULF1,2.242981595
SLCO5A1,0.734064829
NCOA2,0.942951048
TRAM1,0.98170572
LACTB2,0.625270178
XKR9,3.150193923
TRPA1,1.128820772
STAU2,0.851708851
UBE2W,0.250129457
HNF4G,0.098097427
ZFHX4,0.558456884
MRPS28,0.935768605
TPD52,0.963936641
ZBTB10,1.25335152
PAG1,0.973313973
ZFAND1,0.77767912
LRRCC1,86452394.92
CA13,1.21683733
WWP1,1.208274196
RMDN1,0.963070245
CPNE3,1.012731405
NBN,1.109626953
DECR1,0.572410868
TMEM55A,1.433038283
OTUD6B,7.657155273
SLC26A7,0.388856197
RUNX1T1,0.734769146
TRIQK,0.457122333
FAM92A1,0.435485735
TMEM67,2.115640709
RAD54B,6.660725075
KIAA1429,1.475218819
ESRP1,1.573628985
DPY19L4,0.819554771
INTS8,0.795280362
TP53INP1,3.14306455
NDUFAF6,2.877754057
C8orf37,231001376.6
MTERF3,1.826085079
PTDSS1,1.623263216
CPQ,1.335214439
MTDH,1.255672751
LAPTM4B,1.078686966
POP1,1.199738474
STK3,1.127277748
VPS13B,1.278342128
ERP44,0.463445253
INVS,0.984299169
TEX10,1.545109219
RNF20,38037334.64
ABCA1,1.465870917
SLC44A1,2.328138346
FSD1L,0.697559584
FKTN,0.897977729
TMEM38B,0.693015115
ZNF462,0.569790405
RAD23B,1.442194976
IKBKAP,2.560392583
TMEM245,0.820443798
FRRS1L,3.877051242
SVEP1,0.954745103
LPAR1,0.492246106
KIAA0368,0.929631881
ZNF483,0.776578896
PTGR1,0.936114421
UGCG,0.573645527
SUSD1,0.924004666
PTBP3,1.204792024
HSDL2,0.499648446
KIAA1958,1.96002411
SNX30,3.806543692
ZFP37,0.929492032
FKBP15,2.541256994
PRPF4,4.366491292
WDR31,0.655364907
BSPRY,1.974445599
RGS3,0.683246206
ZNF618,1.286690174
AKNA,1.543508734
WHRN,2.663403199
TMEM268,1.071020067
TNC,0.61909979
PAPPA,2.082047101
ASTN2,1.081163135
TLR4,384424503.2
CDK5RAP2,1.614864679
MEGF9,0.629592189
FBXW2,1.301558492
PSMD5,0.941177652
TRAF1,527666511
C5,0.671095079
CNTRL,0.702306328
GSN,1.039421396
DAB2IP,1.082214129
TTLL11,0.733664844
NDUFA8,0.792824994
MRRF,1.865668943
RC3H2,1.03451862
RABGAP1,1.467548645
STRBP,0.583665755
DENND1A,0.892076383
NEK6,1.198024844
NR6A1,0.32751389
OLFML2A,1.335445822
GOLGA1,1.104101058
PPP6C,0.809045429
RABEPK,0.933365462
GAPVD1,0.986680247
MAPKAP1,1.063749276
PBX3,0.59497141
MVB12B,1.177869197
RALGPS1,0.59510302
GARNL3,0.966717207
ZNF79,1.331436081
LRSAM1,379751301
TTC16,339835227.7
SH2D3C,1.243717308
ENG,0.790212588
ST6GALNAC6,2.189970445
ST6GALNAC4,0.819109777
PIP5KL1,1.008693815
FAM102A,0.742324176
SLC25A25,0.472852189
CIZ1,1.602643031
GOLGA2,1.741782981
TRUB2,2.069848802
SLC27A4,3.748930556
CERCAM,1.333623109
ODF2,1.333371418
GLE1,1.071348253
SPTAN1,2.480395819
ZER1,2.245431164
TBC1D13,3.268691673
SPOUT1,1.756845918
KYAT1,2.537873591
NUP188,0.631433435
DOLPP1,183366310.4
CRAT,3.408054892
PTPA,2.616794642
TOR1B,1.196941837
FNBP1,0.986991807
GPR107,1.796575891
HMCN2,0.520320176
FUBP3,2.249056862
ABL1,1.15649898
NUP214,0.966527265
FAM78A,1.826085064
PRRC2B,1.22292788
POMT1,0.874594496
MPDZ,0.760557939
RAPGEF1,1.120180336
MED27,0.850928384
SETX,0.906385128
TTF1,2.784553738
CFAP77,24228872.46
DDX31,1.031084883
SPACA9,0.568800669
TSC1,0.326852898
GTF3C5,1.164267513
CEL,0.757696707
REXO4,0.960724588
ADAMTS13,3.590366212
ADAMTSL2,2.015046883
SARDH,0.322953475
VAV2,0.964442654
WDR5,1.008776343
COL5A1,1.87191823
CBWD1,2.015686694
CAMSAP1,1.099971622
NACC2,0.1726256
QSOX2,7.202543753
SNAPC4,0.283619528
SDCCAG3,1.891302405
PMPCA,0.710145965
SEC16A,1.741517305
CCDC183,98484337.84
EDF1,1360263825
TRAF2,0.961169856
FBXW5,15.20856691
MAN1B1,6.201962512
DPP7,1210178082
ANAPC2,0.718653373
NSMF,145589202.4
DPH7,1.992217719
EHMT1,1.225763168
CACNA1B,0.345697746
NFIB,0.406060028
ZDHHC21,0.864921641
FREM1,0.622488903
TTC39B,1.814915385
SNAPC3,1.08850769
CCDC171,0.708138897
BNC2,1.151452819
CNTLN,2.174423123
ADAMTSL1,1.572564494
HAUS6,0.749321741
PLIN2,19.53823095
DENND4C,0.957869159
ACER2,1.08508016
SMARCA2,0.750383876
MLLT3,2.320169478
FOCAD,0.895337443
MTAP,1.396470884
DOCK8,1.239856851
CAAP1,1.799150836
PLAA,0.71635752
TEK,0.926385429
MOB3B,1.611679926
PUM3,2.560832234
LINGO2,3924230.14
DDX58,1.021299158
APTX,0.988494208
RFX3,1.015058739
DNAJA1,1.470677467
SMU1,3.111053984
B4GALT1,40130050.88
CHMP5,0.779784122
NFX1,1.022561045
UBE2R2,0.546356263
UBAP2,0.942121608
DCAF12,1.933880015
KIF24,2.46691255
NUDT2,1.703877876
CCL21,1.974547291
UNC13B,0.726083019
RUSC2,0.836449237
TLN1,0.968739318
RECK,1.466086267
GLIPR2,762433165.5
CLTA,1.423051238
GNE,0.6988849
RNF38,1.263979732
MELK,6.412270631
PAX5,0.514201842
ZCCHC7,0.987655066
GRHPR,0.799328812
POLR1E,0.941259807
FBXO10,1.289123378
TRMT10B,0.923457945
DCAF10,2.490825062
SHB,0.906587713
ALDH1B1,344628572.7
GLIS3,0.823334577
SPATA6L,0.509708028
RCL1,1.11452896
JAK2,0.991894898
PDCD1LG2,0.84133255
RIC1,1.193027445
ERMP1,0.44985965
KIAA2026,0.996018091
UHRF2,0.913713222
KDM4C,0.891282351
PIP5K1B,1.351526816
TJP2,1.29370692
APBA1,0.904017185
PTAR1,0.665215958
MAMDC2,1.014254752
SMC5,1.434839026
TRPM3,0.198718305
KANK1,0.55332289
TMEM2,1.09450258
ABHD17B,0.478323666
TMC1,1.23912908
TRPM6,0.222415526
CARNMT1,1.01966859
NMRK1,0.334965602
OSTF1,1.926428254
PCSK5,0.869063603
GCNT1,1.802416865
PRUNE2,0.304323341
VPS13A,1.417400874
GNA14,0.218283251
GNAQ,0.688330719
TLE4,0.942120547
TLE1,3.267995052
FRMD3,0.47687818
UBQLN1,1.134508199
GKAP1,0.822724364
NTRK2,0.315756111
PTPRD,3.700811557
AGTPBP1,0.742899576
NAA35,0.798102494
GOLM1,1.956073722
ZCCHC6,1.516595582
DAPK1,0.823451388
CDK20,340966035.4
SPIN1,1.486349546
SEMA4D,1.916852986
GADD45G,0.264560435
SYK,0.767306243
AUH,1.404369684
SPTLC1,0.940936318
IARS,1.653640355
BICD2,140680856.8
ZNF484,0.654106361
FGD3,1.86424997
FAM120A,1.19245636
PHF2,0.856389498
PTPDC1,1.067321484
ZNF169,1.681155154
MFSD14B,1.230997745
C9orf3,1.20127295
FANCC,0.593371455
ERCC6L2,0.987029304
SLC35D2,0.95243718
ZNF367,1.945523157
HABP4,1.111099745
CDC14B,1.286214113
ZNF510,1.58663468
ZNF782,1.660807237
CCDC180,1.015920764
TDRD7,0.232946386
TMOD1,0.943043299
TSTD2,2.234278885
NCBP1,0.376883952
NANS,1.080911413
TRIM14,1.072412712
ANKS6,0.745899218
COL15A1,1.103425373
TGFBR1,1.992168485
NR4A3,0.769220977
STX17,0.733900931
WWC3,0.951431185
XKRX,0.668031954
TRMT2B,0.832531252
ARMCX4,0.598910545
IL1RAPL2,4.04364411
MID1,0.618451936
TBC1D8B,1.040912675
RBM41,0.838047775
MID2,1.18580811
COL4A5,0.212985084
ACSL4,0.546202395
TMEM164,0.877725041
PAK3,0.918560525
ARHGAP6,1.015921882
ALG13,1.798836787
AMOT,1.609349531
LRCH2,0.899311773
PLS3,1.667382323
WDR44,0.956823203
DOCK11,0.681906625
IL13RA1,1.112312304
SLC25A43,1.334916117
06-Sep,0.765318685
NKAP,0.702347818
LAMP2,471949702.8
CUL4B,1.096702759
GRIA3,1.112931263
THOC2,1.117266449
XIAP,1.765300725
STAG2,0.954431676
TENM1,3.65216764
SMARCA1,38.74676659
OCRL,1.956868607
ELF4,2.170125629
AIFM1,2.758609361
ZNF280C,0.250370525
ENOX2,2.54016861
MBNL3,1.903961996
HPRT1,1.004159494
FAM122C,1.51874861
INTS6L,0.9708565
SLC9A6,0.54855238
MAP7D3,0.723371459
ARHGEF6,0.991625268
RBMX,0.394217156
OFD1,0.165083956
ATP11C,0.728062852
CDR1,6.132855486
FMR1,0.510832209
FANCB,2.261745929
AFF2,1.260175204
IDS,3.857498527
MTM1,1.007698528
MTMR1,1.088834167
CD99L2,1.030384777
NSDHL,0.803138209
HCFC1,0.282611185
PIR,0.817594923
FLNA,1.583723222
FAM3A,1.750041049
GAB3,2.270682132
DKC1,1.593206421
MPP1,1.088920913
VBP1,1.3475922
TMLHE,0.622180816
CTPS2,0.746181292
SYAP1,1.933389825
TXLNG,1.038820284
RBBP7,0.664481172
REPS2,0.907532674
NHS,1.736436693
RAI2,46242490.2
CDKL5,3.706188057
PHKA2,1.887603581
PDHA1,2.603142555
SH3KBP1,1.072630799
CXorf23,0.723128817
MAP7D2,10179623.16
RPS6KA3,1.557405387
CNKSR2,1.734853652
MBTPS2,0.765386532
PHEX,0.760480038
ACOT9,1.03989861
SAT1,818675611.4
ZFX,0.976595536
PDK3,0.840754494
POLA1,1.61074599
GYG2,3.636035613
ARSE,0.862648048
GK,53230795.14
DMD,0.681465664
MXRA5,539750164.7
PRRG1,1.232976549
LANCL3,26668537.38
CYBB,0.339335273
SRPX,2.983438259
RPGR,0.485826174
CXorf38,8.293674641
MED14,0.989277959
USP9X,1.195222069
DDX3X,1.160224181
CASK,1.309267433
FUNDC1,0.688928241
KDM6A,0.968954944
SLC9A7,0.978504068
RP2,0.629813021
USP11,4.655722576
ZNF41,1.610942116
ZNF81,1.009915239
OTUD5,1.460739388
GRIPAP1,1.087993864
TFE3,553471046
WDR45,113316675.8
GPKOW,2.762679501
CCDC22,1.186026888
NUDT10,0.472942967
MAGED1,0.987735695
KDM5C,0.610715501
SMC1A,0.848419565
HUWE1,0.962420973
PHF8,0.798253511
WNK3,3.709879327
FGD1,0.359876151
PFKFB1,3.577073871
RRAGB,1.148248438
KLF8,0.742136736
FAAH2,1.220187869
ARHGEF9,0.809261056
ZC3H12B,5.558014156
VSIG4,138096959.5
EDA2R,1.437443765
AR,29531181.56
OPHN1,0.88852829
YIPF6,1.18547524
SNX12,2.416073065
IL2RG,0.654415986
MED12,1.854264929
NONO,62407382
TAF1,2.115754366
OGT,1.267638707
HDAC8,1.220872504
STS,1.812453434
CHIC1,0.711610857
RLIM,221398111.5
ABCB7,1.148587294
UPRT,0.964256193
ATRX,0.711932387
MAGT1,3.3137198
ATP7A,0.959184904
CYSLTR1,2.556519088
BRWD3,1.168904824
RPS6KA6,1.303390441
HDX,1.712576328
APOOL,0.666320638
POF1B,1.241791408
ANOS1,0.924831403
CHM,2.770153948
TBL1X,1.066985598
GPR143,0.552409163
SHROOM2,0.988984231
USP9Y,0.886775846
DDX3Y,1.185017171
UTY,1.407252449
NLGN4Y,0.697348884
KDM5D,0.845393315
EIF1AY,402541025.3
ZFY,0.742718809
